d_key,d_value,associations,load,seed,key_regime,value_regime,epsilon,numerical_rank,full_row_rank,minimum_gram_eigenvalue,gram_condition_number,system_condition_number,mean_relative_error,median_relative_error,p90_relative_error,p99_relative_error,maximum_relative_error,relative_frobenius_error,exact_recall_rate,mean_c_q,median_c_q,maximum_c_q,theorem_frobenius_bound,actual_to_theorem_bound,fp64_roundoff_allowance,actual_to_bound_with_fp64_allowance
32,16,24,0.75,2,correlated,gaussian,1e-08,24,True,0.0013264499950202812,16465.221864422056,2184029347.007046,1.841864617917828e-06,1.5137735095560345e-06,3.308497008248925e-06,4.236536268508927e-06,4.439130087539686e-06,2.206897234091824e-06,1.0,0.9999993771452085,0.9999995532702143,0.9999998450524172,0.0001431534544393229,0.29273608941437124,7.108868558610023e-08,0.2925907915250149
32,16,24,0.75,2,correlated,one_hot,1e-08,24,True,0.0013264499950202812,16465.221864422056,2184029347.007046,1.314218087570919e-06,9.913113991218886e-07,2.2458546775893424e-06,3.0064164585234493e-06,3.041504382213028e-06,1.4939074771121308e-06,1.0,0.9999993771452085,0.9999995532702143,0.9999998450524172,3.693273452616603e-05,0.19816085046509177,1.8340455442368466e-08,0.19806249445649973
32,16,24,0.75,2,correlated,binary,1e-08,24,True,0.0013264499950202812,16465.221864422056,2184029347.007046,1.5381574891888382e-06,1.3309685683101392e-06,2.8914040218342644e-06,3.5914201700529905e-06,3.6297404996844867e-06,1.7952164995885395e-06,1.0,0.9999993771452085,0.9999995532702143,0.9999998450524172,3.693273452616603e-05,0.23812828691045404,1.8340455442368466e-08,0.23801009329260064
32,16,24,0.75,2,correlated,gaussian,1e-06,24,True,0.0013264499950202812,16465.221864422056,21840294.460070465,0.00018406182327431798,0.00015127256280219684,0.0003306142760499511,0.00042333517725162776,0.00044357959041614614,0.0002205330576285419,1.0,0.999937741168708,0.9999553379407217,0.9999845065539651,0.01430466919093394,0.29274660625081533,7.103567151805128e-08,0.29274515250531347
32,16,24,0.75,2,correlated,one_hot,1e-06,24,True,0.0013264499950202812,16465.221864422056,21840294.460070465,0.0001313386612766288,9.905626785590931e-05,0.00022442081008892354,0.0003004237269218034,0.00030392981206547393,0.00014929041257797875,1.0,0.999937741168708,0.9999553379407217,0.9999845065539651,0.0036905190432363574,0.19817555743321363,1.8326778130080942e-08,0.1981745733165098
32,16,24,0.75,2,correlated,binary,1e-06,24,True,0.0013264499950202812,16465.221864422056,21840294.460070465,0.00015371731785526006,0.00013301802490016458,0.0002889357606492545,0.00035888267121874154,0.0003627156705378105,0.00017939956447581088,1.0,0.999937741168708,0.9999553379407217,0.9999845065539651,0.0036905190432363574,0.23814395097005578,1.8326778130080942e-08,0.2381427683749714
32,16,24,0.75,2,correlated,gaussian,0.0001,24,True,0.0013264499950202812,16465.221864422056,218403.9346007046,0.017247582533490707,0.01415542663711635,0.03087238030215689,0.039373020691498346,0.04125801044790982,0.02059738212194527,0.0,0.9940236755162758,0.9956379437418703,0.99846318950139,1.3311881322557015,0.2938113562527966,6.610587792656778e-08,0.2938113416623295
32,16,24,0.75,2,correlated,one_hot,0.0001,24,True,0.0013264499950202812,16465.221864422056,218403.9346007046,0.012360718723908624,0.009274346254781433,0.020912834118086903,0.02801600249561698,0.028340982178414263,0.013997178603497295,0.0,0.9940236755162758,0.9956379437418703,0.99846318950139,0.34343857146543033,0.199662753492567,1.7054920886424784e-08,0.1996627435774539
32,16,24,0.75,2,correlated,binary,0.0001,24,True,0.0013264499950202812,16465.221864422056,218403.9346007046,0.014456973207249904,0.012568151177505689,0.02699109249675154,0.033476344286096686,0.03386798448406725,0.01680580203567434,0.0,0.9940236755162758,0.9956379437418703,0.99846318950139,0.34343857146543033,0.23972636230099495,1.7054920886424784e-08,0.23972635039635093
32,16,24,0.75,2,correlated,gaussian,0.01,24,True,0.0013264499950202812,16465.221864422056,2185.0293460070466,0.3215928570300953,0.2838714316335066,0.45601960100427824,0.5211643308112043,0.5217667982599514,0.3445170539494859,0.0,0.7897263735715727,0.7915221017683298,0.8871941122689124,16.76494669964596,0.39021551839905566,8.329129860378636e-09,0.39021551820518946
32,16,24,0.75,2,correlated,one_hot,0.01,24,True,0.0013264499950202812,16465.221864422056,2185.0293460070466,0.2736472720287907,0.24372848002063008,0.400088358413987,0.4364116538493331,0.43947648942223794,0.2860446112408323,0.0,0.7897263735715727,0.7915221017683298,0.8871941122689124,4.32525591665545,0.3239869985564303,2.1488656572916543e-09,0.32398699839546763
32,16,24,0.75,2,correlated,binary,0.01,24,True,0.0013264499950202812,16465.221864422056,2185.0293460070466,0.3085560948024097,0.2754890040802862,0.425331188347989,0.4910658982886217,0.5051128969544538,0.32249493165824517,0.0,0.7897263735715727,0.7915221017683298,0.8871941122689124,4.32525591665545,0.36527227170745963,2.1488656572916543e-09,0.36527227152598574
32,16,24,0.75,2,correlated,gaussian,1.0,24,True,0.0013264499950202812,16465.221864422056,22.840293460070463,0.9040054619326812,0.8966720552728614,0.9477697626247716,0.9738897552940072,0.9807122426797873,0.9054417030971021,0.0,0.11749631282619491,0.11712698703635575,0.15742763053203637,18.963578807257576,0.9066427262396664,9.848320246668117e-11,0.9066427262349578
32,16,24,0.75,2,correlated,one_hot,1.0,24,True,0.0013264499950202812,16465.221864422056,22.840293460070463,0.8854338937342832,0.8907255416085361,0.9181869629916299,0.9338533640526373,0.936157067832402,0.8859398122779147,0.0,0.11749631282619491,0.11712698703635575,0.15742763053203637,4.892489842439216,0.8871149671374989,2.54080768517555e-11,0.887114967132892
32,16,24,0.75,2,correlated,binary,1.0,24,True,0.0013264499950202812,16465.221864422056,22.840293460070463,0.9029784961493073,0.8853677821588289,0.9667272076008817,1.0016414084074865,1.0024050473458872,0.9040212910003457,0.0,0.11749631282619491,0.11712698703635575,0.15742763053203637,4.892489842439216,0.9052204300372912,2.54080768517555e-11,0.9052204300325901
