experiment,fairness,d_key,d_value,associations,seed,key_regime,coefficient_kind,coefficient_sum,coefficient_minimum,coefficient_maximum,method,state_bytes,budget_bytes,budget_fraction,estimated_flops_per_query,selected_temperature,absolute_error,relative_error,convex_hull_distance,error_minus_hull_distance,minimum_softmax_weight,softmax_weight_sum_error
linear_functional,same_dimension,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,1e-08,0.7745966884788,0.7071067829426663,0.6480740955929359,0.1265225928858641,0.0,0.0
linear_functional,same_dimension,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0981759029294615,1.0024928344976551,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,1.6226576250516145e-13,1.4812769408050955e-13,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,4.0378997621200394e-07,3.6860812253728134e-07,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,2.318414570873531,2.1164132162212987,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,1e-08,0.7745966884788,0.7071067829426663,0.6480740955929359,0.1265225928858641,0.0,0.0
linear_functional,equal_state_budget,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0981759029294615,1.0024928344976551,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,1.6226576250516145e-13,1.4812769408050955e-13,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,4.051515072399213e-07,2.664259899819288e-07,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,8.879292456420913,5.838986751294786,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4945312347620863,0.9827976859644487,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,1.2948554908180654e-13,8.514917255890854e-14,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,4.051515072399213e-07,2.664259899819288e-07,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,8.879292456420913,5.838986751294786,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,equal_state_budget,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4945312347620863,0.9827976859644487,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,1.2948554908180654e-13,8.514917255890854e-14,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,csm,16384,16384,1.0,4096,nan,2.0983564173854318e-08,5.17928932329452e-08,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,hebbian,8192,16384,0.5,2048,nan,9.888480744874444,24.407342013587144,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,softmax,16384,16384,1.0,4256,1.0,0.2656328897167648,0.6556510506161556,0.18441410981773668,0.08121877989902812,0.029911156953552502,0.0
linear_functional,same_dimension,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,linear_attention,8448,16384,0.515625,2176,nan,0.265568525876641,0.6554921839206802,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,least_squares,16384,16384,1.0,4096,nan,1.683887755319876e-14,4.156272881239817e-14,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,csm,16384,16384,1.0,4096,nan,2.0983564173854318e-08,5.17928932329452e-08,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,hebbian,8192,16384,0.5,2048,nan,9.888480744874444,24.407342013587144,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,softmax,16384,16384,1.0,4256,1.0,0.2656328897167648,0.6556510506161556,0.18441410981773668,0.08121877989902812,0.029911156953552502,0.0
linear_functional,equal_state_budget,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,linear_attention,8448,16384,0.515625,2176,nan,0.265568525876641,0.6554921839206802,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,least_squares,16384,16384,1.0,4096,nan,1.683887755319876e-14,4.156272881239817e-14,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,csm,16384,16384,1.0,4096,nan,1.1198782617578267e-06,4.2710481083818827e-07,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,hebbian,8192,16384,0.5,2048,nan,8.079944345594495,3.081569862684324,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,softmax,16384,16384,1.0,4256,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,linear_attention,8448,16384,0.515625,2176,nan,2.6098110653037945,0.9953428863065414,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,least_squares,16384,16384,1.0,4096,nan,3.0925263581674716e-13,1.1794432755074397e-13,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,csm,16384,16384,1.0,4096,nan,1.1198782617578267e-06,4.2710481083818827e-07,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,hebbian,8192,16384,0.5,2048,nan,8.079944345594495,3.081569862684324,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,softmax,16384,16384,1.0,4256,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,equal_state_budget,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,linear_attention,8448,16384,0.515625,2176,nan,2.6098110653037945,0.9953428863065414,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,1,correlated,mixed_nonunit,1.5,-1.5,2.0,least_squares,16384,16384,1.0,4096,nan,3.0925263581674716e-13,1.1794432755074397e-13,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,3.6509577623058694e-10,1.8023026404323872e-09,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,0.17269640955682228,0.852519298226211,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09386206544141237,0.46335197335904577,0.0,0.09386206544141237,0.016067351053204868,0.0
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09817788729629023,0.4846571147249362,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,6.816580737386139e-16,3.365018787276327e-15,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,3.6509577623058694e-10,1.8023026404323872e-09,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,0.17269640955682228,0.852519298226211,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09386206544141237,0.46335197335904577,0.0,0.09386206544141237,0.016067351053204868,0.0
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09817788729629023,0.4846571147249362,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,6.816580737386139e-16,3.365018787276327e-15,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,1.4500690834239845e-09,1.3237258819660154e-09,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,0.9727275202252754,0.8879746553746297,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.1,0.7583293186481241,0.6922567742620229,0.6480740955929359,0.1102552230551882,9.777981830625198e-08,2.220446049250313e-16
linear_functional,same_dimension,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.097129875604793,1.0015379465831855,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,4.131770080040154e-15,3.771772707799173e-15,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,1.4500690834239845e-09,1.3237258819660154e-09,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,0.9727275202252754,0.8879746553746297,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.1,0.7583293186481241,0.6922567742620229,0.6480740955929359,0.1102552230551882,9.777981830625198e-08,2.220446049250313e-16
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.097129875604793,1.0015379465831855,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,4.131770080040154e-15,3.771772707799173e-15,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,1.0591574943836375e-09,6.964976778941987e-10,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,1.2373971133217894,0.8137073292986985,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4936006056134616,0.9821857080060858,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,5.16746544258236e-15,3.39810434278388e-15,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,1.0591574943836375e-09,6.964976778941987e-10,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,1.2373971133217894,0.8137073292986985,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4936006056134616,0.9821857080060858,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,5.16746544258236e-15,3.39810434278388e-15,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,csm,16384,16384,1.0,4096,nan,7.301915524611739e-10,1.8023026404323872e-09,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,hebbian,8192,16384,0.5,2048,nan,0.34539281911364456,0.852519298226211,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,softmax,16384,16384,1.0,4256,0.1,0.25988571013255546,0.6414655168274579,0.18441410981773668,0.07547160031481878,0.007504416961786444,0.0
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,linear_attention,8448,16384,0.515625,2176,nan,0.26465968603916945,0.6532489308547086,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,least_squares,16384,16384,1.0,4096,nan,1.3633161474772279e-15,3.365018787276327e-15,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,csm,16384,16384,1.0,4096,nan,7.301915524611739e-10,1.8023026404323872e-09,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,hebbian,8192,16384,0.5,2048,nan,0.34539281911364456,0.852519298226211,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,softmax,16384,16384,1.0,4256,0.1,0.25988571013255546,0.6414655168274579,0.18441410981773668,0.07547160031481878,0.007504416961786444,0.0
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,linear_attention,8448,16384,0.515625,2176,nan,0.26465968603916945,0.6532489308547086,0.18441410981773668,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,least_squares,16384,16384,1.0,4096,nan,1.3633161474772279e-15,3.365018787276327e-15,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,csm,16384,16384,1.0,4096,nan,3.800014978776858e-09,1.4492688483346471e-09,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,hebbian,8192,16384,0.5,2048,nan,2.5733018879002714,0.9814188323791855,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,softmax,16384,16384,1.0,4256,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,linear_attention,8448,16384,0.515625,2176,nan,2.6077904416392257,0.9945722506780972,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,least_squares,16384,16384,1.0,4096,nan,7.434429612196421e-15,2.8353802030435617e-15,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,csm,16384,16384,1.0,4096,nan,3.800014978776858e-09,1.4492688483346471e-09,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,hebbian,8192,16384,0.5,2048,nan,2.5733018879002714,0.9814188323791855,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,softmax,16384,16384,1.0,4256,1e-08,1.9685019685029528,0.7507571935295483,1.9685019685029528,0.0,0.0,0.0
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,linear_attention,8448,16384,0.515625,2176,nan,2.6077904416392257,0.9945722506780972,1.9685019685029528,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,random_gaussian,mixed_nonunit,1.5,-1.5,2.0,least_squares,16384,16384,1.0,4096,nan,7.434429612196421e-15,2.8353802030435617e-15,1.9685019685029528,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,1.0038063964639485e-07,4.955310459925081e-07,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,4.9591075912347,24.4807343381197,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09663355130298625,0.47703346904164945,0.0,0.09663355130298625,0.024009403389197867,2.220446049250313e-16
linear_functional,same_dimension,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09896700677240727,0.48855261888580637,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,1.1925195331100958e-13,5.886896653479995e-13,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,csm,16384,16384,1.0,4096,nan,1.0038063964639485e-07,4.955310459925081e-07,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,hebbian,8192,16384,0.5,2048,nan,4.9591075912347,24.4807343381197,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,softmax,16384,16384,1.0,4256,0.1,0.09663355130298625,0.47703346904164945,0.0,0.09663355130298625,0.024009403389197867,2.220446049250313e-16
linear_functional,equal_state_budget,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,linear_attention,8448,16384,0.515625,2176,nan,0.09896700677240727,0.48855261888580637,0.0,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,positive_simplex,1.0,0.001893939393939394,0.06060606060606061,least_squares,16384,16384,1.0,4096,nan,1.1925195331100958e-13,5.886896653479995e-13,0.0,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,3.8929752630597254e-07,3.5537838662124395e-07,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,2.1376450396841613,1.9513939700063474,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.01,0.7635677704558788,0.6970388045243211,0.6480740955929359,0.11549367486294282,2.7557013589167812e-06,0.0
linear_functional,same_dimension,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0982451959280115,1.0025560900602128,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,1.1242170974939873e-13,1.0262650834452567e-13,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,csm,16384,16384,1.0,4096,nan,3.8929752630597254e-07,3.5537838662124395e-07,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,hebbian,8192,16384,0.5,2048,nan,2.1376450396841613,1.9513939700063474,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,softmax,16384,16384,1.0,4256,0.01,0.7635677704558788,0.6970388045243211,0.6480740955929359,0.11549367486294282,2.7557013589167812e-06,0.0
linear_functional,equal_state_budget,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,linear_attention,8448,16384,0.515625,2176,nan,1.0982451959280115,1.0025560900602128,0.6480740955929359,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,negative_coefficients,0.3999999910593033,-0.6000000238418579,0.800000011920929,least_squares,16384,16384,1.0,4096,nan,1.1242170974939873e-13,1.0262650834452567e-13,0.6480740955929359,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,1.0809054187356763e-07,7.107990248520735e-08,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,8.606013149348863,5.6592793859581665,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,same_dimension,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4946458533369769,0.9828730586750023,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,2.204640330725485e-13,1.449762550975271e-13,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,csm,16384,16384,1.0,4096,nan,1.0809054187356763e-07,7.107990248520735e-08,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,hebbian,8192,16384,0.5,2048,nan,8.606013149348863,5.6592793859581665,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,softmax,16384,16384,1.0,4256,1e-08,0.5590169943749475,0.3676073110469039,0.5590169943749475,0.0,0.0,0.0
linear_functional,equal_state_budget,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,linear_attention,8448,16384,0.515625,2176,nan,1.4946458533369769,0.9828730586750023,0.5590169943749475,nan,nan,nan
linear_functional,equal_state_budget,32,32,32,2,correlated,coefficient_gt_one,1.75,0.0,1.5,least_squares,16384,16384,1.0,4096,nan,2.204640330725485e-13,1.449762550975271e-13,0.5590169943749475,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,csm,16384,16384,1.0,4096,nan,2.007612792927897e-07,4.955310459925081e-07,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,hebbian,8192,16384,0.5,2048,nan,9.9182151824694,24.4807343381197,0.18441410981773668,nan,nan,nan
linear_functional,same_dimension,32,32,32,2,correlated,positive_sum_two,2.0,0.003787878787878788,0.12121212121212122,softmax,16384,16384,1.0,4256,0.1,0.26229302042015523,0.6474073846470145,0.18441410981773668,0.07787891060241856,0.01820809218427173,0.0
