experiment,fairness,d_key,d_value,associations,load,seed,key_regime,epsilon,method,retained_associations,state_bytes,budget_bytes,budget_fraction,estimated_flops_per_query,selected_temperature,relative_frobenius_error,median_relative_error,p90_relative_error,maximum_relative_error,exact_recall_rate
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.0001,csm,48,24576,24576,1.0,6144,nan,0.594255774120879,0.5862320796637345,0.7154930510033831,0.8072882427852043,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.361236688068768,6.484465837925751,7.178303033972971,7.572476940927601,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.0001,softmax,32,24576,24576,1.0,6304,0.01,0.6349134561501586,0.01988371949782282,1.1044073808741346,1.1959931287092358,0.0625
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9890234308478769,0.9911366437208563,1.0157016747899557,1.0354260723222828,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.0001,least_squares,32,24576,24576,1.0,6144,nan,4.892253175115976,4.977592332879798e-13,9.03009654382123,17.120160284565095,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,0,correlated,0.01,csm,48,24576,24576,1.0,6144,nan,0.6155335926571127,0.6016933634491476,0.7249120268666812,0.7760951650478694,0.0
associative_recall,same_dimension,32,64,48,1.5,0,correlated,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.361236688068768,6.484465837925751,7.178303033972971,7.572476940927601,0.0
associative_recall,same_dimension,32,64,48,1.5,0,correlated,0.01,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,0,correlated,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9890234308478769,0.9911366437208563,1.0157016747899557,1.0354260723222828,0.0
associative_recall,same_dimension,32,64,48,1.5,0,correlated,0.01,least_squares,48,36864,24576,1.5,9216,nan,0.5942482379083568,0.5858534324233668,0.7159171559455516,0.8081965199217543,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.01,csm,48,24576,24576,1.0,6144,nan,0.6155335926571127,0.6016933634491476,0.7249120268666812,0.7760951650478694,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.361236688068768,6.484465837925751,7.178303033972971,7.572476940927601,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.01,softmax,32,24576,24576,1.0,6304,0.01,0.6349134561501586,0.01988371949782282,1.1044073808741346,1.1959931287092358,0.0625
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9890234308478769,0.9911366437208563,1.0157016747899557,1.0354260723222828,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,correlated,0.01,least_squares,32,24576,24576,1.0,6144,nan,4.892253175115976,4.977592332879798e-13,9.03009654382123,17.120160284565095,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,1e-08,csm,48,24576,24576,1.0,6144,nan,0.585296176029099,0.577492705535863,0.6844381250835805,0.8152685105786479,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,1e-08,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,1e-08,least_squares,48,36864,24576,1.5,9216,nan,0.5852958006003779,0.5776216602660522,0.684413301237391,0.8152700444911721,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,1e-08,csm,48,24576,24576,1.0,6144,nan,0.585296176029099,0.577492705535863,0.6844381250835805,0.8152685105786479,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,1e-08,softmax,32,24576,24576,1.0,6304,1e-06,0.735685261523658,1.1269622597595663e-07,1.2158227609074177,1.5990377664184632,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,1e-08,least_squares,32,24576,24576,1.0,6144,nan,13.654289129282748,2.2490216422787693e-09,19.200457343799656,54.50429220092213,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.0001,csm,48,24576,24576,1.0,6144,nan,0.8308963419788623,0.8306982668533294,0.8776559474010799,0.9176788215081646,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.0001,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.0001,least_squares,48,36864,24576,1.5,9216,nan,0.5852958006003779,0.5776216602660522,0.684413301237391,0.8152700444911721,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.0001,csm,48,24576,24576,1.0,6144,nan,0.8308963419788623,0.8306982668533294,0.8776559474010799,0.9176788215081646,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.0001,softmax,32,24576,24576,1.0,6304,1e-06,0.735685261523658,1.1269622597595663e-07,1.2158227609074177,1.5990377664184632,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.0001,least_squares,32,24576,24576,1.0,6144,nan,13.654289129282748,2.2490216422787693e-09,19.200457343799656,54.50429220092213,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.01,csm,48,24576,24576,1.0,6144,nan,0.9875846642606638,0.9864236268832868,1.0082700309599792,1.0330386717369617,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.01,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,same_dimension,32,64,48,1.5,0,near_collinear,0.01,least_squares,48,36864,24576,1.5,9216,nan,0.5852958006003779,0.5776216602660522,0.684413301237391,0.8152700444911721,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.01,csm,48,24576,24576,1.0,6144,nan,0.9875846642606638,0.9864236268832868,1.0082700309599792,1.0330386717369617,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.474775560318138,6.505387290594895,7.344096688515118,7.934408749414322,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.01,softmax,32,24576,24576,1.0,6304,1e-06,0.735685261523658,1.1269622597595663e-07,1.2158227609074177,1.5990377664184632,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906891330704791,0.9895657095470032,1.011128113738801,1.0359582116677895,0.0
associative_recall,equal_state_budget,32,64,48,1.5,0,near_collinear,0.01,least_squares,32,24576,24576,1.0,6144,nan,13.654289129282748,2.2490216422787693e-09,19.200457343799656,54.50429220092213,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5759435376703497,0.5864458402650643,0.6945210487629256,0.7658303675834631,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,1e-08,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,1e-08,least_squares,48,36864,24576,1.5,9216,nan,0.5759435376703486,0.5864458384044399,0.6945210547386599,0.7658303689167203,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5759435376703497,0.5864458402650643,0.6945210487629256,0.7658303675834631,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,1e-08,softmax,32,24576,24576,1.0,6304,0.1,0.6347393842269029,0.007278490521891686,1.1333915203546536,1.171478746378105,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,1e-08,least_squares,32,24576,24576,1.0,6144,nan,16.704514058637745,4.4392550606276886e-14,36.189824816033315,46.133835387478065,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.0001,csm,48,24576,24576,1.0,6144,nan,0.5759436523083357,0.5864644712556996,0.6944614543802946,0.7658170900302725,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.0001,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.0001,least_squares,48,36864,24576,1.5,9216,nan,0.5759435376703486,0.5864458384044399,0.6945210547386599,0.7658303689167203,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.0001,csm,48,24576,24576,1.0,6144,nan,0.5759436523083357,0.5864644712556996,0.6944614543802946,0.7658170900302725,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.0001,softmax,32,24576,24576,1.0,6304,0.1,0.6347393842269029,0.007278490521891686,1.1333915203546536,1.171478746378105,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.0001,least_squares,32,24576,24576,1.0,6144,nan,16.704514058637745,4.4392550606276886e-14,36.189824816033315,46.133835387478065,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.01,csm,48,24576,24576,1.0,6144,nan,0.5768186905322609,0.5884966485896398,0.6898062096792666,0.7675553036058433,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.01,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,same_dimension,32,64,48,1.5,1,random_gaussian,0.01,least_squares,48,36864,24576,1.5,9216,nan,0.5759435376703486,0.5864458384044399,0.6945210547386599,0.7658303689167203,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.01,csm,48,24576,24576,1.0,6144,nan,0.5768186905322609,0.5884966485896398,0.6898062096792666,0.7675553036058433,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.1840991056898929,1.151263930060962,1.4655030779608698,1.629372799914938,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.01,softmax,32,24576,24576,1.0,6304,0.1,0.6347393842269029,0.007278490521891686,1.1333915203546536,1.171478746378105,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9907826130254808,0.9899068428620704,1.0098117652573653,1.0243414089431166,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,random_gaussian,0.01,least_squares,32,24576,24576,1.0,6144,nan,16.704514058637745,4.4392550606276886e-14,36.189824816033315,46.133835387478065,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,correlated,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5747909355823415,0.5582534215306493,0.671397687195852,0.7909516705697026,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,1e-08,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,1e-08,least_squares,48,36864,24576,1.5,9216,nan,0.5747909355822939,0.5582533870746563,0.6713977107341775,0.7909516969430042,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5747909355823415,0.5582534215306493,0.671397687195852,0.7909516705697026,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,1e-08,softmax,32,24576,24576,1.0,6304,0.01,0.6111387223092061,0.02218780202720455,1.1025426125791318,1.190087647897119,0.020833333333333332
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,1e-08,least_squares,32,24576,24576,1.0,6144,nan,7.103600432405641,1.734492219713959e-12,13.295868036071878,23.090772384216642,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.0001,csm,48,24576,24576,1.0,6144,nan,0.5747956133788436,0.5585974790437027,0.6711705913643312,0.790699766481883,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.0001,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.0001,least_squares,48,36864,24576,1.5,9216,nan,0.5747909355822939,0.5582533870746563,0.6713977107341775,0.7909516969430042,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.0001,csm,48,24576,24576,1.0,6144,nan,0.5747956133788436,0.5585974790437027,0.6711705913643312,0.790699766481883,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.0001,softmax,32,24576,24576,1.0,6304,0.01,0.6111387223092061,0.02218780202720455,1.1025426125791318,1.190087647897119,0.020833333333333332
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.0001,least_squares,32,24576,24576,1.0,6144,nan,7.103600432405641,1.734492219713959e-12,13.295868036071878,23.090772384216642,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.01,csm,48,24576,24576,1.0,6144,nan,0.5911525841085172,0.589112466986301,0.6818163126919722,0.7966880598587885,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.01,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,same_dimension,32,64,48,1.5,1,correlated,0.01,least_squares,48,36864,24576,1.5,9216,nan,0.5747909355822939,0.5582533870746563,0.6713977107341775,0.7909516969430042,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.01,csm,48,24576,24576,1.0,6144,nan,0.5911525841085172,0.589112466986301,0.6818163126919722,0.7966880598587885,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,5.847614446443868,5.887187780544055,6.463059100480395,6.872083285260281,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.01,softmax,32,24576,24576,1.0,6304,0.01,0.6111387223092061,0.02218780202720455,1.1025426125791318,1.190087647897119,0.020833333333333332
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9906109241004292,0.9886935156636384,1.0122280135181199,1.0271633992081333,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,correlated,0.01,least_squares,32,24576,24576,1.0,6144,nan,7.103600432405641,1.734492219713959e-12,13.295868036071878,23.090772384216642,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5973812966848109,0.5868791812275163,0.7244944838903274,0.7644862608464001,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,1e-08,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,1e-08,least_squares,48,36864,24576,1.5,9216,nan,0.5973808210303948,0.5867191758584218,0.7245869424402592,0.7645475229319147,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5973812966848109,0.5868791812275163,0.7244944838903274,0.7644862608464001,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,1e-08,softmax,32,24576,24576,1.0,6304,1e-06,0.7572213033221077,4.1533913922228486e-07,1.322617204482654,1.5238776595741332,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,1e-08,least_squares,32,24576,24576,1.0,6144,nan,3.450795756075204,4.334094829421642e-10,6.055572344807727,10.534730095911316,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.0001,csm,48,24576,24576,1.0,6144,nan,0.8327536658085676,0.8366997915632463,0.8895549034349325,0.9122511147707209,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.0001,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.0001,least_squares,48,36864,24576,1.5,9216,nan,0.5973808210303948,0.5867191758584218,0.7245869424402592,0.7645475229319147,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.0001,csm,48,24576,24576,1.0,6144,nan,0.8327536658085676,0.8366997915632463,0.8895549034349325,0.9122511147707209,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.0001,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.0001,softmax,32,24576,24576,1.0,6304,1e-06,0.7572213033221077,4.1533913922228486e-07,1.322617204482654,1.5238776595741332,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.0001,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.0001,least_squares,32,24576,24576,1.0,6144,nan,3.450795756075204,4.334094829421642e-10,6.055572344807727,10.534730095911316,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.01,csm,48,24576,24576,1.0,6144,nan,0.9862580598470838,0.9860336927597957,1.0016571187107817,1.0244511448596156,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.01,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,same_dimension,32,64,48,1.5,1,near_collinear,0.01,least_squares,48,36864,24576,1.5,9216,nan,0.5973808210303948,0.5867191758584218,0.7245869424402592,0.7645475229319147,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.01,csm,48,24576,24576,1.0,6144,nan,0.9862580598470838,0.9860336927597957,1.0016571187107817,1.0244511448596156,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.01,hebbian,48,16384,24576,0.6666666666666666,4096,nan,6.907585231915849,6.920355245006628,7.795791624164989,8.406886359307375,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.01,softmax,32,24576,24576,1.0,6304,1e-06,0.7572213033221077,4.1533913922228486e-07,1.322617204482654,1.5238776595741332,0.6666666666666666
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.01,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9893642026175292,0.9885778283029056,1.0047314906447304,1.0267552085755955,0.0
associative_recall,equal_state_budget,32,64,48,1.5,1,near_collinear,0.01,least_squares,32,24576,24576,1.0,6144,nan,3.450795756075204,4.334094829421642e-10,6.055572344807727,10.534730095911316,0.6666666666666666
associative_recall,same_dimension,32,64,48,1.5,2,random_gaussian,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5677573868084902,0.5650048438037497,0.6850557580471364,0.7407070389338484,0.0
associative_recall,same_dimension,32,64,48,1.5,2,random_gaussian,1e-08,hebbian,48,16384,24576,0.6666666666666666,4096,nan,1.2244221141814131,1.2249900837042371,1.4929615611549811,1.6692449882601224,0.0
associative_recall,same_dimension,32,64,48,1.5,2,random_gaussian,1e-08,softmax,48,36864,24576,1.5,9456,1e-08,0.0,0.0,0.0,0.0,1.0
associative_recall,same_dimension,32,64,48,1.5,2,random_gaussian,1e-08,linear_attention,48,16640,24576,0.6770833333333334,4256,nan,0.9881881893410317,0.9862450754401675,1.015723133499739,1.0318783713356536,0.0
associative_recall,same_dimension,32,64,48,1.5,2,random_gaussian,1e-08,least_squares,48,36864,24576,1.5,9216,nan,0.5677573868084896,0.5650048473281405,0.6850557605417202,0.7407070477014768,0.0
associative_recall,equal_state_budget,32,64,48,1.5,2,random_gaussian,1e-08,csm,48,24576,24576,1.0,6144,nan,0.5677573868084902,0.5650048438037497,0.6850557580471364,0.7407070389338484,0.0
