representation,key_condition,graph_regime,d_key,edges,load,capacity_domain,epsilon,seed,starts,method,hops,adaptive_reads,minimum_layer_depth,success_rate,mean_endpoint_error,p90_endpoint_error,maximum_endpoint_error,accumulated_mean_error,mean_confidence,maximum_one_hop_csm_error,read_operator_norm,theorem_error_bound,bound_relative_excess,system_condition_number,key_gram_condition_number,maximum_code_coherence,selected_softmax_temperature,state_bytes,estimated_total_flops
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,1e-08,2,16,csm_chained,16,16,1,1.0,6.869680235877107e-05,8.980637350435219e-05,9.364194181953685e-05,0.0007075952234573635,0.9999285620405336,4.4538174199842925e-05,113.32051810863445,2.9323117125401455e+26,0.0,46378.14648605609,46384.06359204618,0.456280828336164,nan,65536,262144
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,1e-08,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,46378.14648605609,46384.06359204618,0.456280828336164,0.001,65536,267264
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,1e-08,2,16,softmax_one,16,1,1,0.0,1.388588798985892,1.504845377486653,1.5216621415803455,20.282780283471844,nan,nan,nan,nan,nan,46378.14648605609,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,csm_chained,1,1,1,1.0,0.051356432691750754,0.10088797716686154,0.1182337560793012,0.051356432691750754,0.991130169498167,0.19561537454484137,49.97756675963493,0.19561537454484137,0.0,20381.394911643954,46384.06359204618,0.456280828336164,nan,65536,16384
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,csm_chained,2,2,1,1.0,0.0875531690027967,0.15591253391059726,0.18633397920801092,0.13890960169454744,0.9719940686913565,0.19561537454484137,49.97756675963493,9.971995815070644,0.0,20381.394911643954,46384.06359204618,0.456280828336164,nan,65536,32768
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,33408
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_one,2,1,1,0.0,1.4318750220830747,1.512551957920617,1.5215992859519003,1.4318750220830747,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,csm_chained,4,4,1,1.0,0.12161896345880363,0.21544761836602797,0.24709842184507144,0.3639243975572297,0.9377019603291323,0.19561537454484137,49.97756675963493,24917.596133997402,0.0,20381.394911643954,46384.06359204618,0.456280828336164,nan,65536,65536
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,66816
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_one,4,1,1,0.0,1.3606948672244479,1.4847658878074226,1.509523258537644,4.11108276062122,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,csm_chained,8,8,1,1.0,0.19170263945832647,0.2676622374532729,0.31472968840488674,1.013843227814711,0.8669174757946811,0.19561537454484137,49.97756675963493,155455697583.93375,0.0,20381.394911643954,46384.06359204618,0.456280828336164,nan,65536,131072
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,133632
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_one,8,1,1,0.125,1.251739116377078,1.5316799547817008,1.5722091962340168,9.493762013431002,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,csm_chained,16,16,1,1.0,0.2788710465089019,0.3449794564273245,0.3663130469586131,2.9883173900793816,0.7527332636463913,0.19561537454484137,49.97756675963493,6.050726289230273e+24,0.0,20381.394911643954,46384.06359204618,0.456280828336164,nan,65536,262144
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,267264
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.0001,2,16,softmax_one,16,1,1,0.0,1.388588798985892,1.504845377486653,1.5216621415803455,20.282780283471844,nan,nan,nan,nan,nan,20381.394911643954,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,csm_chained,1,1,1,1.0,0.20450532956942238,0.2521622513137818,0.3217840396220231,0.20450532956942238,0.9140878181122651,0.3831848959064583,6.045169705666688,0.3831848959064583,0.0,361.71438021481987,46384.06359204618,0.456280828336164,nan,65536,16384
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,csm_chained,2,2,1,1.0,0.3156509340773713,0.37435520806228617,0.39821676885731794,0.5201562636467937,0.780145313883857,0.3831848959064583,6.045169705666688,2.699602620309224,0.0,361.71438021481987,46384.06359204618,0.456280828336164,nan,65536,32768
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,33408
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_one,2,1,1,0.0,1.4318750220830747,1.512551957920617,1.5215992859519003,1.4318750220830747,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,csm_chained,4,4,1,1.0,0.4493701718864025,0.5217370839140332,0.5513004954034252,1.3520861436732599,0.5719384571858139,0.3831848959064583,6.045169705666688,101.35408802622027,0.0,361.71438021481987,46384.06359204618,0.456280828336164,nan,65536,65536
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,66816
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_one,4,1,1,0.0,1.3606948672244479,1.4847658878074226,1.509523258537644,4.11108276062122,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,csm_chained,8,8,1,1.0,0.6601141314778842,0.7074065142867004,0.722794886179665,3.68066052789021,0.2931869822081774,0.3831848959064583,6.045169705666688,135456.65211042613,0.0,361.71438021481987,46384.06359204618,0.456280828336164,nan,65536,131072
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,133632
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_one,8,1,1,0.125,1.251739116377078,1.5316799547817008,1.5722091962340168,9.493762013431002,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,csm_chained,16,16,1,1.0,0.8572781176217752,0.8838669014634746,0.8978224121104675,9.999611266910215,0.07837750456500617,0.3831848959064583,6.045169705666688,241584217843.38547,0.0,361.71438021481987,46384.06359204618,0.456280828336164,nan,65536,262144
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,267264
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.01,2,16,softmax_one,16,1,1,0.0,1.388588798985892,1.504845377486653,1.5216621415803455,20.282780283471844,nan,nan,nan,nan,nan,361.71438021481987,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,csm_chained,1,1,1,1.0,0.3751541876561715,0.4442889827258355,0.4842140888244301,0.3751541876561715,0.7397491153332034,0.556169667691015,2.278684471090681,0.556169667691015,0.0,37.32568768100583,46384.06359204618,0.456280828336164,nan,65536,16384
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,csm_chained,2,2,1,1.0,0.5571771027895103,0.5993210679323212,0.6535281516437138,0.9323312904456817,0.454023188931696,0.556169667691015,2.278684471090681,1.8235048527501954,0.0,37.32568768100583,46384.06359204618,0.456280828336164,nan,65536,32768
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,33408
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_one,2,1,1,0.0,1.4318750220830747,1.512551957920617,1.5215992859519003,1.4318750220830747,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,csm_chained,4,4,1,1.0,0.7611405357030665,0.8088838353624083,0.85562426064323,2.3642701095402963,0.16973761728780684,0.556169667691015,2.278684471090681,11.291876772597702,0.0,37.32568768100583,46384.06359204618,0.456280828336164,nan,65536,65536
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,66816
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_one,4,1,1,0.0,1.3606948672244479,1.4847658878074226,1.509523258537644,4.11108276062122,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,csm_chained,8,8,1,0.9375,0.9359812001959342,0.9615130621689112,0.9758002299033997,5.900472581402477,0.023610048677095687,0.556169667691015,2.278684471090681,315.7327092510563,0.0,37.32568768100583,46384.06359204618,0.456280828336164,nan,65536,131072
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,133632
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_one,8,1,1,0.125,1.251739116377078,1.5316799547817008,1.5722091962340168,9.493762013431002,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,csm_chained,16,16,1,0.1875,0.9959628219502886,0.9992338061691355,1.0018430250063548,13.758798802735283,0.00046107415436384734,0.556169667691015,2.278684471090681,229821.24330458892,0.0,37.32568768100583,46384.06359204618,0.456280828336164,nan,65536,262144
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,267264
random_nonorthogonal,random,permutation,64,64,1.0,at_or_below_capacity,0.1,2,16,softmax_one,16,1,1,0.0,1.388588798985892,1.504845377486653,1.5216621415803455,20.282780283471844,nan,nan,nan,nan,nan,37.32568768100583,46384.06359204618,0.456280828336164,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,csm_chained,1,1,1,1.0,1.5796296374499857e-06,2.0935939987811492e-06,2.7366844796307127e-06,1.5796296374499857e-06,0.9999994779833046,4.017639149630837e-06,36.772709996465885,4.017639149630837e-06,0.0,6007.305836751457,6007.400606318972,0.3915693118110627,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,csm_chained,2,2,1,1.0,2.267591781638376e-06,3.3265463447448264e-06,4.095037364096727e-06,3.847221419088362e-06,0.9999988176744323,4.017639149630837e-06,36.772709996465885,0.0001517571184694534,0.0,6007.305836751457,6007.400606318972,0.3915693118110627,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_one,2,1,1,0.0,1.422618549612717,1.527819083756732,1.5777311342955873,1.422618549612717,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,csm_chained,4,4,1,1.0,3.6255770870616717e-06,4.554055751147938e-06,6.516200818276077e-06,1.0539860161895184e-05,0.9999972121261784,4.017639149630837e-06,36.772709996465885,0.20536261936555714,0.0,6007.305836751457,6007.400606318972,0.3915693118110627,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_one,4,1,1,0.25,1.0517972505749253,1.5267841978252763,1.6164528221966727,3.9070316418629303,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,csm_chained,8,8,1,1.0,6.273136632903456e-06,8.582875107334247e-06,1.0107690872620065e-05,3.182378171296119e-05,0.9999950270493854,4.017639149630837e-06,36.772709996465885,375512.31087420083,0.0,6007.305836751457,6007.400606318972,0.3915693118110627,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_one,8,1,1,0.0,1.437341965563242,1.5289157195254295,1.5563193551978134,9.308821514405556,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,csm_chained,16,16,1,1.0,1.3989900831055756e-05,1.7750663433254715e-05,1.842805961522852e-05,0.00011351103126859559,0.9999909978187269,4.017639149630837e-06,36.772709996465885,1.2555363002075745e+18,0.0,6007.305836751457,6007.400606318972,0.3915693118110627,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,1e-08,0,16,softmax_one,16,1,1,0.25,1.0548978955697828,1.5267841978252763,1.6164528221966727,19.690290103205655,nan,nan,nan,nan,nan,6007.305836751457,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,csm_chained,1,1,1,1.0,0.01405644279812029,0.01862781646396277,0.02390776953673363,0.01405644279812029,0.9952291916295962,0.03482863737277981,32.736076699141464,0.03482863737277981,0.0,5188.844580269535,6007.400606318972,0.3915693118110627,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,csm_chained,2,2,1,1.0,0.020205286917580223,0.028885794044981296,0.0366226081405856,0.03426172971570051,0.9894201763856375,0.03482863737277981,32.736076699141464,1.1749815817346845,0.0,5188.844580269535,6007.400606318972,0.3915693118110627,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_one,2,1,1,0.0,1.422618549612717,1.527819083756732,1.5777311342955873,1.422618549612717,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,csm_chained,4,4,1,1.0,0.03202304299089567,0.03997053514379364,0.05592084069340748,0.0936982695640188,0.975330253849862,0.03482863737277981,32.736076699141464,1260.344836875677,0.0,5188.844580269535,6007.400606318972,0.3915693118110627,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_one,4,1,1,0.25,1.0517972505749253,1.5267841978252763,1.6164528221966727,3.9070316418629303,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,csm_chained,8,8,1,1.0,0.05376682037621679,0.07318733980357346,0.08195989704187445,0.2783792978574521,0.9589267648800953,0.03482863737277981,32.736076699141464,1447425711.5837295,0.0,5188.844580269535,6007.400606318972,0.3915693118110627,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_one,8,1,1,0.0,1.437341965563242,1.5289157195254295,1.5563193551978134,9.308821514405556,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,csm_chained,16,16,1,1.0,0.10864906208410394,0.1337945046270355,0.13532758346687207,0.934632882942306,0.9490260393845393,0.03482863737277981,32.736076699141464,1.9090149063177635e+21,0.0,5188.844580269535,6007.400606318972,0.3915693118110627,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.0001,0,16,softmax_one,16,1,1,0.25,1.0548978955697828,1.5267841978252763,1.6164528221966727,19.690290103205655,nan,nan,nan,nan,nan,5188.844580269535,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,csm_chained,1,1,1,1.0,0.18762350925127935,0.27212017949174216,0.3090392662067756,0.18762350925127935,0.9016157850322011,0.3291492402173845,7.884987770561809,0.3291492402173845,0.0,358.98528022602216,6007.400606318972,0.3915693118110627,nan,65536,16384
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_one,1,1,1,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,csm_chained,2,2,1,1.0,0.2641114544878135,0.33810149293340674,0.3850691243731923,0.45173496373909283,0.7937806249673115,0.3291492402173845,7.884987770561809,2.9244869740211725,0.0,358.98528022602216,6007.400606318972,0.3915693118110627,nan,65536,32768
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,2,2,2,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,33408
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_one,2,1,1,0.0,1.422618549612717,1.527819083756732,1.5777311342955873,1.422618549612717,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,csm_chained,4,4,1,1.0,0.4398729596876371,0.575652552685527,0.6293964343822729,1.2794111409112967,0.6121373993908725,0.3291492402173845,7.884987770561809,184.74870960843455,0.0,358.98528022602216,6007.400606318972,0.3915693118110627,nan,65536,65536
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,4,4,4,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,66816
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_one,4,1,1,0.25,1.0517972505749253,1.5267841978252763,1.6164528221966727,3.9070316418629303,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,csm_chained,8,8,1,1.0,0.5486089383393014,0.6754777260791104,0.7475691791138145,3.3254389625324934,0.5141149681428719,0.3291492402173845,7.884987770561809,714328.2854957375,0.0,358.98528022602216,6007.400606318972,0.3915693118110627,nan,65536,131072
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,8,8,8,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,133632
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_one,8,1,1,0.0,1.437341965563242,1.5289157195254295,1.5563193551978134,9.308821514405556,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,csm_chained,16,16,1,0.875,0.6631845826612721,1.0046966561599557,1.1481772669412207,7.986058270016785,0.6824417735744739,0.3291492402173845,7.884987770561809,10673480699651.83,0.0,358.98528022602216,6007.400606318972,0.3915693118110627,nan,65536,262144
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_repeated,16,16,16,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,267264
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.01,0,16,softmax_one,16,1,1,0.25,1.0548978955697828,1.5267841978252763,1.6164528221966727,19.690290103205655,nan,nan,nan,nan,nan,358.98528022602216,6007.400606318972,0.3915693118110627,0.001,65536,16704
random_nonorthogonal,random,many_to_one,64,64,1.0,at_or_below_capacity,0.1,0,16,csm_chained,1,1,1,1.0,0.37771820296843917,0.46042809091687653,0.5149032180752895,0.37771820296843917,0.7248908995211709,0.5942156064238185,3.447864309679376,0.5942156064238185,0.0,38.82762329826928,6007.400606318972,0.3915693118110627,nan,65536,16384
