architecture,step,tokens,loss,gradient_norm,learning_rate,seed
csm,3300,54067200,1.2720069885253906,0.5315203666687012,0.0001578044920780723,2
csm,3400,55705600,1.2584266662597656,0.5248839259147644,0.0001505204398098338,2
csm,3500,57344000,1.2791774272918701,0.6320816874504089,0.00014327881469565249,2
csm,3600,58982400,1.269864797592163,0.5480724573135376,0.00013610083571872326,2
csm,3700,60620800,1.3330223560333252,0.5512274503707886,0.00012900753537007986,2
csm,3800,62259200,1.2247304916381836,0.5847516655921936,0.00012201969802042932,2
csm,3900,63897600,1.199351191520691,0.5088824033737183,0.0001151577990190132,2
csm,4000,65536000,1.2237989902496338,0.5425483584403992,0.00010844194469794638,2
csm,4100,67174400,1.2182855606079102,0.6847121119499207,0.00010189181345782685,2
csm,4200,68812800,1.2148184776306152,0.5175018906593323,9.552659810724608e-05,2
csm,4300,70451200,1.2083137035369873,0.5518330931663513,8.936494962515236e-05,2
csm,4400,72089600,1.2074663639068604,0.5116121172904968,8.342492251085105e-05,2
csm,4500,73728000,1.2190401554107666,0.573213517665863,7.772392188177478e-05,2
csm,4600,75366400,1.1749145984649658,0.48764005303382874,7.227865247403391e-05,2
csm,4700,77004800,1.13994562625885,0.49068665504455566,6.710506969518295e-05,2
csm,4800,78643200,1.243606686592102,0.6282116174697876,6.221833287262574e-05,2
csm,4900,80281600,1.1937729120254517,0.5274079442024231,5.763276083464741e-05,2
csm,5000,81920000,1.1962274312973022,0.6197759509086609,5.336178995422762e-05,2
csm,5100,83558400,1.1910593509674072,0.5179106593132019,4.9417934778572044e-05,2
csm,5200,85196800,1.1686716079711914,0.5175663828849792,4.581275135972358e-05,2
csm,5300,86835200,1.1747242212295532,0.5205721855163574,4.2556803393699776e-05,2
csm,5400,88473600,1.1101466417312622,0.5020672082901001,3.965963126737308e-05,2
csm,5500,90112000,1.1726329326629639,0.584868311882019,3.712972410379133e-05,2
csm,5600,91750400,1.183309555053711,0.5069183707237244,3.497449488784985e-05,2
csm,5700,93388800,1.149937391281128,0.4851982295513153,3.320025874519967e-05,2
csm,5800,95027200,1.1249346733093262,0.5754431486129761,3.181221443803868e-05,2
csm,5900,96665600,1.1820333003997803,0.5614274740219116,3.0814429132004806e-05,2
csm,6000,98304000,1.17354154586792,0.5165667533874512,3.020982647880704e-05,2
csm,6100,99942400,1.1715229749679565,0.5441635847091675,3.0000178049513383e-05,2
csm,6104,100007936,1.1796875,0.5604024529457092,2.9999999999999997e-05,2
