data_model,sigma,repeats,seed,method,mean_squared_error,p90_squared_error,selected_temperature,csm_oracle_relative_difference,gaussian_unregularized_expected_risk
student_like,0.1,2,0,csm,0.017499645661026273,0.032124296530599415,nan,3.8602171682367883e-16,nan
student_like,0.1,2,0,simple_average,0.01749964566272479,0.03212429653606321,nan,nan,nan
student_like,0.1,2,0,hebbian,0.2945458911199724,0.5151383148448323,nan,nan,nan
student_like,0.1,2,0,softmax,0.017485933692954314,0.03209542669253011,0.1,nan,nan
student_like,0.1,2,0,oracle_ridge,0.01749964566102627,0.03212429653059939,nan,nan,nan
student_like,0.1,2,1,csm,0.015803175374360826,0.030080530566556875,nan,2.358424873960601e-16,nan
student_like,0.1,2,1,simple_average,0.015803175376212127,0.030080530567499524,nan,nan,nan
student_like,0.1,2,1,hebbian,0.2552799239987468,0.4339831537476114,nan,nan,nan
student_like,0.1,2,1,softmax,0.01579307275566015,0.030070977409532223,0.1,nan,nan
student_like,0.1,2,1,oracle_ridge,0.015803175374360826,0.03008053056655686,nan,nan,nan
student_like,0.1,2,2,csm,0.013246781553327772,0.02498823843711764,nan,2.8981533514780827e-16,nan
student_like,0.1,2,2,simple_average,0.013246781553816483,0.02498823843991707,nan,nan,nan
student_like,0.1,2,2,hebbian,0.33657147367228785,0.5889206263451505,nan,nan,nan
student_like,0.1,2,2,softmax,0.013246062996280172,0.024975442632360862,0.1,nan,nan
student_like,0.1,2,2,oracle_ridge,0.013246781553327772,0.024988238437117623,nan,nan,nan
student_like,0.1,2,3,csm,0.014013096070642264,0.02783952157999923,nan,3.133563742914356e-16,nan
student_like,0.1,2,3,simple_average,0.01401309607207063,0.027839521584963254,nan,nan,nan
student_like,0.1,2,3,hebbian,0.24864865997982077,0.392266700949038,nan,nan,nan
student_like,0.1,2,3,softmax,0.014003007093488243,0.027805029858255833,0.1,nan,nan
student_like,0.1,2,3,oracle_ridge,0.01401309607064227,0.027839521579999266,nan,nan,nan
student_like,0.1,2,4,csm,0.028115061508219522,0.05795129120696604,nan,3.8510086717510747e-16,nan
student_like,0.1,2,4,simple_average,0.02811506151139199,0.057951291212935976,nan,nan,nan
student_like,0.1,2,4,hebbian,0.3648311696984271,0.9167016614163933,nan,nan,nan
student_like,0.1,2,4,softmax,0.028093908379542336,0.05790577230045477,0.1,nan,nan
student_like,0.1,2,4,oracle_ridge,0.028115061508219505,0.05795129120696601,nan,nan,nan
student_like,0.1,2,5,csm,0.013022069653520364,0.02081407012990916,nan,3.3077686278177396e-16,nan
student_like,0.1,2,5,simple_average,0.013022069654752635,0.020814070132778254,nan,nan,nan
student_like,0.1,2,5,hebbian,0.18442392127068885,0.31423249309748486,nan,nan,nan
student_like,0.1,2,5,softmax,0.01301753428718925,0.02080106943739201,0.1,nan,nan
student_like,0.1,2,5,oracle_ridge,0.013022069653520364,0.02081407012990916,nan,nan,nan
student_like,0.1,2,6,csm,0.009427896068735661,0.023270976246635353,nan,2.6782009601616217e-16,nan
student_like,0.1,2,6,simple_average,0.009427896070974754,0.023270976252761033,nan,nan,nan
student_like,0.1,2,6,hebbian,0.2691510776485595,0.530821863957221,nan,nan,nan
student_like,0.1,2,6,softmax,0.009413100195513344,0.023230194783158353,0.1,nan,nan
student_like,0.1,2,6,oracle_ridge,0.009427896068735658,0.023270976246635346,nan,nan,nan
student_like,0.1,2,7,csm,0.053490820636573594,0.1295173091166264,nan,2.532834193513499e-16,nan
student_like,0.1,2,7,simple_average,0.05349082064323581,0.12951730913396403,nan,nan,nan
student_like,0.1,2,7,hebbian,0.5095856611244055,0.9149553939969403,nan,nan,nan
student_like,0.1,2,7,softmax,0.0534434965007719,0.12938680702954536,0.1,nan,nan
student_like,0.1,2,7,oracle_ridge,0.05349082063657361,0.12951730911662648,nan,nan,nan
student_like,0.1,2,8,csm,0.03272188458972905,0.06421469640959468,nan,3.043047864223801e-16,nan
student_like,0.1,2,8,simple_average,0.03272188459189933,0.06421469641126687,nan,nan,nan
student_like,0.1,2,8,hebbian,0.29894409825448265,0.4683603656318613,nan,nan,nan
student_like,0.1,2,8,softmax,0.03271164907771078,0.06419898389733493,0.1,nan,nan
student_like,0.1,2,8,oracle_ridge,0.03272188458972905,0.0642146964095947,nan,nan,nan
student_like,0.1,2,9,csm,0.019135561381356428,0.04198488213878691,nan,2.6560689499564387e-16,nan
student_like,0.1,2,9,simple_average,0.01913556138192563,0.041984882138786886,nan,nan,nan
student_like,0.1,2,9,hebbian,0.22599148923192328,0.3573116443750879,nan,nan,nan
student_like,0.1,2,9,softmax,0.01913431033641016,0.04198375429774894,0.1,nan,nan
student_like,0.1,2,9,oracle_ridge,0.019135561381356424,0.04198488213878689,nan,nan,nan
student_like,0.1,2,10,csm,0.0210915238805838,0.04939741956971955,nan,3.4397891998263926e-16,nan
student_like,0.1,2,10,simple_average,0.02109152388286442,0.04939741957703223,nan,nan,nan
student_like,0.1,2,10,hebbian,0.2631480903906744,0.4189199173471911,nan,nan,nan
student_like,0.1,2,10,softmax,0.021073915908283666,0.04934246678806791,0.1,nan,nan
student_like,0.1,2,10,oracle_ridge,0.021091523880583798,0.049397419569719554,nan,nan,nan
student_like,0.1,2,11,csm,0.016603115448193484,0.026472770006129343,nan,2.6863846534894034e-16,nan
student_like,0.1,2,11,simple_average,0.016603115451187048,0.026472770011394815,nan,nan,nan
student_like,0.1,2,11,hebbian,0.26905151387688353,0.4956476556130058,nan,nan,nan
student_like,0.1,2,11,softmax,0.016582728618133716,0.02643492697908306,0.1,nan,nan
student_like,0.1,2,11,oracle_ridge,0.016603115448193484,0.026472770006129333,nan,nan,nan
student_like,0.1,2,12,csm,0.03846859879247873,0.07777727976442039,nan,3.1197366257105867e-16,nan
student_like,0.1,2,12,simple_average,0.03846859879614903,0.07777727977503121,nan,nan,nan
student_like,0.1,2,12,hebbian,0.4768568647218377,0.8554407540085291,nan,nan,nan
student_like,0.1,2,12,softmax,0.03844212693975038,0.0776996038012488,0.1,nan,nan
student_like,0.1,2,12,oracle_ridge,0.03846859879247874,0.0777772797644204,nan,nan,nan
student_like,0.1,2,13,csm,0.03039773455228686,0.058268335116648,nan,3.1193555069878266e-16,nan
student_like,0.1,2,13,simple_average,0.030397734553504932,0.05826833511813887,nan,nan,nan
student_like,0.1,2,13,hebbian,0.2635002050979659,0.4920015551542402,nan,nan,nan
student_like,0.1,2,13,softmax,0.030389714067702377,0.058250996630128074,0.1,nan,nan
student_like,0.1,2,13,oracle_ridge,0.030397734552286847,0.05826833511664797,nan,nan,nan
student_like,0.1,2,14,csm,0.017422232543703203,0.03894931754344964,nan,2.204325971702712e-16,nan
student_like,0.1,2,14,simple_average,0.017422232545495603,0.03894931754583424,nan,nan,nan
student_like,0.1,2,14,hebbian,0.3408533977113748,0.585116069897573,nan,nan,nan
student_like,0.1,2,14,softmax,0.017414113560806986,0.03893470133028354,0.1,nan,nan
student_like,0.1,2,14,oracle_ridge,0.017422232543703196,0.03894931754344963,nan,nan,nan
student_like,0.1,2,15,csm,0.01453208056139359,0.02879669458388408,nan,3.0419462157598047e-16,nan
student_like,0.1,2,15,simple_average,0.014532080560540256,0.02879669458172283,nan,nan,nan
student_like,0.1,2,15,hebbian,0.23462131596012276,0.37614806505194914,nan,nan,nan
student_like,0.1,2,15,softmax,0.014532080560540256,0.02879669458172283,0.001,nan,nan
student_like,0.1,2,15,oracle_ridge,0.01453208056139359,0.028796694583884112,nan,nan,nan
student_like,0.1,4,0,csm,0.017880990090116546,0.04592264258794145,nan,2.529587433253643e-16,nan
student_like,0.1,4,0,simple_average,0.01788099009153781,0.04592264259127417,nan,nan,nan
student_like,0.1,4,0,hebbian,3.0346715251317926,4.840034101987728,nan,nan,nan
student_like,0.1,4,0,softmax,0.017862950191266574,0.04588438182030401,0.1,nan,nan
student_like,0.1,4,0,oracle_ridge,0.017880990090116552,0.04592264258794148,nan,nan,nan
student_like,0.1,4,1,csm,0.010357921750381546,0.022051284205281827,nan,2.6649515054277853e-16,nan
student_like,0.1,4,1,simple_average,0.01035792175087602,0.02205128420687408,nan,nan,nan
student_like,0.1,4,1,hebbian,1.6164316422910514,2.6043050261589307,nan,nan,nan
student_like,0.1,4,1,softmax,0.010353123134550526,0.022033729946566594,0.1,nan,nan
student_like,0.1,4,1,oracle_ridge,0.01035792175038154,0.022051284205281813,nan,nan,nan
student_like,0.1,4,2,csm,0.011142354234888659,0.01779362342612782,nan,3.2488054167886967e-16,nan
student_like,0.1,4,2,simple_average,0.011142354234750846,0.017793623424108795,nan,nan,nan
student_like,0.1,4,2,hebbian,2.0142978747229514,3.1769020187059223,nan,nan,nan
student_like,0.1,4,2,softmax,0.011142354234750844,0.017793623424108795,0.001,nan,nan
student_like,0.1,4,2,oracle_ridge,0.011142354234888652,0.01779362342612781,nan,nan,nan
student_like,0.1,4,3,csm,0.009739311639087814,0.013589311150794908,nan,3.429337773319006e-16,nan
student_like,0.1,4,3,simple_average,0.009739311639832469,0.013589311151818703,nan,nan,nan
student_like,0.1,4,3,hebbian,2.283578857284957,4.098307907176289,nan,nan,nan
student_like,0.1,4,3,softmax,0.009730251797453477,0.013577016089449818,0.1,nan,nan
student_like,0.1,4,3,oracle_ridge,0.009739311639087823,0.013589311150794932,nan,nan,nan
student_like,0.1,4,4,csm,0.0164719531951385,0.030477713498383737,nan,2.8635236782901724e-16,nan
student_like,0.1,4,4,simple_average,0.016471953195649744,0.030477713498485957,nan,nan,nan
student_like,0.1,4,4,hebbian,1.8061392463465908,3.6762399942808988,nan,nan,nan
student_like,0.1,4,4,softmax,0.01646533672560678,0.030478844036693698,0.1,nan,nan
student_like,0.1,4,4,oracle_ridge,0.016471953195138493,0.030477713498383737,nan,nan,nan
student_like,0.1,4,5,csm,0.004222204536666965,0.007171467707500806,nan,2.930219234949461e-16,nan
student_like,0.1,4,5,simple_average,0.004222204536686279,0.007171467707781142,nan,nan,nan
student_like,0.1,4,5,hebbian,1.8205074313604197,2.7526691140275577,nan,nan,nan
student_like,0.1,4,5,softmax,0.004222204536686279,0.007171467707781142,0.001,nan,nan
student_like,0.1,4,5,oracle_ridge,0.004222204536666965,0.007171467707500804,nan,nan,nan
student_like,0.1,4,6,csm,0.01447201336801427,0.03133167593446998,nan,2.844259291302399e-16,nan
student_like,0.1,4,6,simple_average,0.014472013368660854,0.03133167593674337,nan,nan,nan
student_like,0.1,4,6,hebbian,1.947737683020271,3.3092995110187693,nan,nan,nan
student_like,0.1,4,6,softmax,0.014463754002282503,0.031309760191628636,0.1,nan,nan
student_like,0.1,4,6,oracle_ridge,0.014472013368014278,0.03133167593446998,nan,nan,nan
student_like,0.1,4,7,csm,0.006528321417574251,0.012417193336221917,nan,2.9234157396252425e-16,nan
student_like,0.1,4,7,simple_average,0.006528321418110246,0.01241719333677357,nan,nan,nan
student_like,0.1,4,7,hebbian,2.3048720327835106,3.6207601905903326,nan,nan,nan
student_like,0.1,4,7,softmax,0.006520538440769666,0.012404910497849038,0.1,nan,nan
student_like,0.1,4,7,oracle_ridge,0.006528321417574251,0.012417193336221946,nan,nan,nan
student_like,0.1,4,8,csm,0.02076498629135913,0.04460830279915614,nan,3.7897164079483837e-16,nan
student_like,0.1,4,8,simple_average,0.02076498629257708,0.044608302800797264,nan,nan,nan
student_like,0.1,4,8,hebbian,2.9601319059529434,5.208158841109764,nan,nan,nan
student_like,0.1,4,8,softmax,0.02074860476515933,0.04458419151852171,0.1,nan,nan
student_like,0.1,4,8,oracle_ridge,0.02076498629135913,0.044608302799156126,nan,nan,nan
student_like,0.1,4,9,csm,0.008615594871164521,0.022936391195866653,nan,4.0931788028503906e-16,nan
student_like,0.1,4,9,simple_average,0.008615594871623123,0.022936391194792724,nan,nan,nan
student_like,0.1,4,9,hebbian,2.2389547142022885,5.165287599015872,nan,nan,nan
student_like,0.1,4,9,softmax,0.008609330237436047,0.02294169395994509,0.1,nan,nan
student_like,0.1,4,9,oracle_ridge,0.008615594871164518,0.022936391195866657,nan,nan,nan
student_like,0.1,4,10,csm,0.028419997382214325,0.05674561125153839,nan,2.595844687040208e-16,nan
student_like,0.1,4,10,simple_average,0.028419997383489534,0.05674561125415909,nan,nan,nan
student_like,0.1,4,10,hebbian,2.4098474423526994,4.411915451242524,nan,nan,nan
student_like,0.1,4,10,softmax,0.028404192588886743,0.05671572499157678,0.1,nan,nan
student_like,0.1,4,10,oracle_ridge,0.02841999738221432,0.05674561125153838,nan,nan,nan
student_like,0.1,4,11,csm,0.019552437187026872,0.03943316848172649,nan,3.3851503674300945e-16,nan
student_like,0.1,4,11,simple_average,0.019552437188489404,0.03943316848486458,nan,nan,nan
student_like,0.1,4,11,hebbian,3.456490900992642,5.484939145962254,nan,nan,nan
student_like,0.1,4,11,softmax,0.019534725912401373,0.0393949123674062,0.1,nan,nan
student_like,0.1,4,11,oracle_ridge,0.019552437187026872,0.03943316848172651,nan,nan,nan
student_like,0.1,4,12,csm,0.009314329849541853,0.015979512384804627,nan,2.5589370804177145e-16,nan
student_like,0.1,4,12,simple_average,0.009314329849749028,0.01597951238367326,nan,nan,nan
student_like,0.1,4,12,hebbian,2.711841937845514,4.293584110123022,nan,nan,nan
student_like,0.1,4,12,softmax,0.009312588902152714,0.01599513240268721,0.1,nan,nan
student_like,0.1,4,12,oracle_ridge,0.009314329849541848,0.015979512384804596,nan,nan,nan
student_like,0.1,4,13,csm,0.008089283474796056,0.015023227423427208,nan,3.519077728915576e-16,nan
student_like,0.1,4,13,simple_average,0.008089283475298595,0.01502322742508706,nan,nan,nan
student_like,0.1,4,13,hebbian,2.4530789272282316,4.97894792963088,nan,nan,nan
student_like,0.1,4,13,softmax,0.008079531441851442,0.014999725503365561,0.1,nan,nan
student_like,0.1,4,13,oracle_ridge,0.00808928347479606,0.015023227423427215,nan,nan,nan
student_like,0.1,4,14,csm,0.012029812755595495,0.02574877640132856,nan,2.559244259473417e-16,nan
student_like,0.1,4,14,simple_average,0.012029812757204748,0.02574877640360699,nan,nan,nan
student_like,0.1,4,14,hebbian,2.27286598799767,3.630879563810206,nan,nan,nan
student_like,0.1,4,14,softmax,0.01201039226511201,0.025729272503336065,0.1,nan,nan
student_like,0.1,4,14,oracle_ridge,0.0120298127555955,0.025748776401328582,nan,nan,nan
student_like,0.1,4,15,csm,0.005662769478578578,0.011143815209324706,nan,2.8403750509097073e-16,nan
student_like,0.1,4,15,simple_average,0.005662769479048399,0.011143815210484914,nan,nan,nan
student_like,0.1,4,15,hebbian,2.3640627504549503,4.021152409990052,nan,nan,nan
student_like,0.1,4,15,softmax,0.005655721065202698,0.011127573202331485,0.1,nan,nan
student_like,0.1,4,15,oracle_ridge,0.00566276947857858,0.011143815209324712,nan,nan,nan
student_like,0.1,8,0,csm,0.005684040491560763,0.018157598214866986,nan,3.6331060284229367e-16,nan
student_like,0.1,8,0,simple_average,0.005684040491697816,0.01815759821588468,nan,nan,nan
student_like,0.1,8,0,hebbian,12.264548393666653,24.382339624610918,nan,nan,nan
student_like,0.1,8,0,softmax,0.005680107612563424,0.018134214255605737,0.1,nan,nan
student_like,0.1,8,0,oracle_ridge,0.005684040491560752,0.018157598214866934,nan,nan,nan
student_like,0.1,8,1,csm,0.004217688181049057,0.00874694438821568,nan,3.2625297429309014e-16,nan
student_like,0.1,8,1,simple_average,0.004217688181290525,0.008746944388792262,nan,nan,nan
student_like,0.1,8,1,hebbian,13.225791953207992,20.398273146295367,nan,nan,nan
student_like,0.1,8,1,softmax,0.004210995376695379,0.008726744989264809,0.1,nan,nan
student_like,0.1,8,1,oracle_ridge,0.004217688181049049,0.008746944388215664,nan,nan,nan
student_like,0.1,8,2,csm,0.0027862273025364495,0.005357084021101122,nan,3.1937275453838177e-16,nan
student_like,0.1,8,2,simple_average,0.0027862273026383185,0.005357084021293767,nan,nan,nan
student_like,0.1,8,2,hebbian,9.573932709631372,17.171664611627577,nan,nan,nan
student_like,0.1,8,2,softmax,0.0027823850645566518,0.005350715959553288,0.1,nan,nan
student_like,0.1,8,2,oracle_ridge,0.0027862273025364495,0.005357084021101126,nan,nan,nan
student_like,0.1,8,3,csm,0.004168717560605365,0.006289182775603683,nan,2.78042840181244e-16,nan
student_like,0.1,8,3,simple_average,0.004168717560886279,0.006289182775705909,nan,nan,nan
student_like,0.1,8,3,hebbian,13.674190372017355,24.98727106747932,nan,nan,nan
student_like,0.1,8,3,softmax,0.004161025908242142,0.006283056049060922,0.1,nan,nan
student_like,0.1,8,3,oracle_ridge,0.0041687175606053666,0.006289182775603687,nan,nan,nan
student_like,0.1,8,4,csm,0.007782947874366021,0.020161252594403798,nan,3.294050820533736e-16,nan
student_like,0.1,8,4,simple_average,0.007782947874342175,0.020161252594165808,nan,nan,nan
student_like,0.1,8,4,hebbian,11.745071276395613,18.472338942926726,nan,nan,nan
student_like,0.1,8,4,softmax,0.007782947874342177,0.020161252594165822,0.001,nan,nan
student_like,0.1,8,4,oracle_ridge,0.007782947874366023,0.02016125259440379,nan,nan,nan
student_like,0.1,8,5,csm,0.00613480223567473,0.009206916907263595,nan,2.083896969853965e-16,nan
student_like,0.1,8,5,simple_average,0.006134802236131319,0.009206916908192692,nan,nan,nan
student_like,0.1,8,5,hebbian,15.041170183112953,21.61977339251362,nan,nan,nan
student_like,0.1,8,5,softmax,0.006122930505799817,0.009187969816142626,0.1,nan,nan
student_like,0.1,8,5,oracle_ridge,0.006134802235674728,0.009206916907263602,nan,nan,nan
student_like,0.1,8,6,csm,0.004832409117575165,0.007824171748413366,nan,2.810325944831944e-16,nan
student_like,0.1,8,6,simple_average,0.004832409117723226,0.007824171748500312,nan,nan,nan
student_like,0.1,8,6,hebbian,13.37621604110729,22.52212491743301,nan,nan,nan
student_like,0.1,8,6,softmax,0.004825217451194647,0.007812852645265433,0.1,nan,nan
student_like,0.1,8,6,oracle_ridge,0.004832409117575163,0.00782417174841336,nan,nan,nan
student_like,0.1,8,7,csm,0.0016262199730644861,0.002894901302368929,nan,4.1593363189559827e-16,nan
student_like,0.1,8,7,simple_average,0.0016262199730803155,0.0028949013024734,nan,nan,nan
student_like,0.1,8,7,hebbian,7.100753758550923,13.359792976317674,nan,nan,nan
student_like,0.1,8,7,softmax,0.0016250706562715063,0.0028937414829009827,0.1,nan,nan
student_like,0.1,8,7,oracle_ridge,0.0016262199730644814,0.002894901302368923,nan,nan,nan
student_like,0.1,8,8,csm,0.004387288913662213,0.008691304374223469,nan,3.5854146291741957e-16,nan
student_like,0.1,8,8,simple_average,0.004387288913828206,0.008691304374461504,nan,nan,nan
student_like,0.1,8,8,hebbian,9.207264277528399,17.186310497179715,nan,nan,nan
student_like,0.1,8,8,softmax,0.004382667652259175,0.008685397809814708,0.1,nan,nan
student_like,0.1,8,8,oracle_ridge,0.004387288913662206,0.008691304374223458,nan,nan,nan
student_like,0.1,8,9,csm,0.003517079773527067,0.0052342762005031015,nan,2.754038082937032e-16,nan
student_like,0.1,8,9,simple_average,0.003517079773479005,0.005234276200647808,nan,nan,nan
student_like,0.1,8,9,hebbian,10.932651018842805,18.243764554299215,nan,nan,nan
student_like,0.1,8,9,softmax,0.003515543250626061,0.0052269561891709,0.1,nan,nan
student_like,0.1,8,9,oracle_ridge,0.0035170797735270664,0.005234276200503095,nan,nan,nan
student_like,0.1,8,10,csm,0.004363770778269437,0.006924857655450274,nan,2.563830216394015e-16,nan
student_like,0.1,8,10,simple_average,0.004363770778629718,0.006924857656068189,nan,nan,nan
student_like,0.1,8,10,hebbian,12.195903523037233,18.106485629522954,nan,nan,nan
student_like,0.1,8,10,softmax,0.004356676313797889,0.006908500219463505,0.1,nan,nan
student_like,0.1,8,10,oracle_ridge,0.004363770778269435,0.006924857655450272,nan,nan,nan
student_like,0.1,8,11,csm,0.005296823820383008,0.011489971024801851,nan,3.7212167449653395e-16,nan
student_like,0.1,8,11,simple_average,0.005296823820727356,0.01148997102551303,nan,nan,nan
student_like,0.1,8,11,hebbian,13.326213222109665,22.720602145793517,nan,nan,nan
student_like,0.1,8,11,softmax,0.005287789282349873,0.01147491508145732,0.1,nan,nan
student_like,0.1,8,11,oracle_ridge,0.005296823820383014,0.011489971024801877,nan,nan,nan
student_like,0.1,8,12,csm,0.006933397419038796,0.015051818034843777,nan,3.066062863362842e-16,nan
student_like,0.1,8,12,simple_average,0.006933397419272434,0.015051818035269398,nan,nan,nan
student_like,0.1,8,12,hebbian,10.065226637653137,16.908792339637728,nan,nan,nan
student_like,0.1,8,12,softmax,0.00692596106853583,0.015034074375263157,0.1,nan,nan
student_like,0.1,8,12,oracle_ridge,0.006933397419038798,0.015051818034843772,nan,nan,nan
student_like,0.1,8,13,csm,0.013755478059495903,0.03567168419565203,nan,2.0699696039196271e-16,nan
student_like,0.1,8,13,simple_average,0.013755478059934028,0.035671684196649525,nan,nan,nan
student_like,0.1,8,13,hebbian,15.330480420761475,28.416036304592858,nan,nan,nan
student_like,0.1,8,13,softmax,0.013742314275594535,0.03564624239811437,0.1,nan,nan
student_like,0.1,8,13,oracle_ridge,0.013755478059495892,0.035671684195652004,nan,nan,nan
student_like,0.1,8,14,csm,0.007966409161107215,0.016931998630123575,nan,3.12089463350804e-16,nan
student_like,0.1,8,14,simple_average,0.0079664091613867,0.016931998630928678,nan,nan,nan
student_like,0.1,8,14,hebbian,9.7978704659217,20.17591556180103,nan,nan,nan
student_like,0.1,8,14,softmax,0.007962245188497565,0.016917101867221472,0.1,nan,nan
student_like,0.1,8,14,oracle_ridge,0.007966409161107215,0.016931998630123565,nan,nan,nan
student_like,0.1,8,15,csm,0.006062075551756248,0.010949121305394834,nan,3.3775355446778396e-16,nan
student_like,0.1,8,15,simple_average,0.0060620755521560606,0.010949121305311386,nan,nan,nan
student_like,0.1,8,15,hebbian,19.042819627351008,32.36971674365902,nan,nan,nan
student_like,0.1,8,15,softmax,0.006050937546615296,0.010942622387476241,0.1,nan,nan
student_like,0.1,8,15,oracle_ridge,0.00606207555175625,0.010949121305394811,nan,nan,nan
student_like,0.1,16,0,csm,0.00330701106897766,0.005059196230716726,nan,3.1774069781067037e-16,nan
student_like,0.1,16,0,simple_average,0.0033070110690796677,0.005059196230959818,nan,nan,nan
student_like,0.1,16,0,hebbian,35.366796452327314,64.22200216363532,nan,nan,nan
student_like,0.1,16,0,softmax,0.0033022560299605444,0.005045484977849782,0.1,nan,nan
student_like,0.1,16,0,oracle_ridge,0.003307011068977664,0.005059196230716738,nan,nan,nan
student_like,0.1,16,1,csm,0.0031173969938718617,0.006487910153807222,nan,2.2358668512803504e-16,nan
student_like,0.1,16,1,simple_average,0.003117396993928042,0.00648791015409781,nan,nan,nan
student_like,0.1,16,1,hebbian,62.3122903136786,83.58152061900311,nan,nan,nan
student_like,0.1,16,1,softmax,0.0031164677329865876,0.00647354235278873,0.1,nan,nan
student_like,0.1,16,1,oracle_ridge,0.003117396993871858,0.006487910153807209,nan,nan,nan
student_like,0.1,16,2,csm,0.004817321728542224,0.01133896341557384,nan,2.7997699179195273e-16,nan
student_like,0.1,16,2,simple_average,0.0048173217286765595,0.011338963416001865,nan,nan,nan
student_like,0.1,16,2,hebbian,66.70368760392971,95.85226596546319,nan,nan,nan
student_like,0.1,16,2,softmax,0.00480881599432466,0.011310005235927185,0.1,nan,nan
student_like,0.1,16,2,oracle_ridge,0.004817321728542217,0.011338963415573836,nan,nan,nan
student_like,0.1,16,3,csm,0.0021319603005367864,0.0031233777041784812,nan,3.3612269050781815e-16,nan
student_like,0.1,16,3,simple_average,0.00213196030057882,0.003123377704253159,nan,nan,nan
student_like,0.1,16,3,hebbian,40.66393089236797,60.25169361245425,nan,nan,nan
student_like,0.1,16,3,softmax,0.002129943648889196,0.003122582745502116,0.1,nan,nan
student_like,0.1,16,3,oracle_ridge,0.0021319603005367904,0.0031233777041784964,nan,nan,nan
student_like,0.1,16,4,csm,0.0031678923623237173,0.005268950103041413,nan,2.499190604725541e-16,nan
student_like,0.1,16,4,simple_average,0.0031678923623475125,0.005268950103144031,nan,nan,nan
student_like,0.1,16,4,hebbian,68.05682673138035,106.90452016144401,nan,nan,nan
student_like,0.1,16,4,softmax,0.0031668608744081796,0.00526229076098285,0.1,nan,nan
student_like,0.1,16,4,oracle_ridge,0.003167892362323722,0.005268950103041421,nan,nan,nan
student_like,0.1,16,5,csm,0.0031269751395102633,0.004922215199193527,nan,2.975237312009606e-16,nan
student_like,0.1,16,5,simple_average,0.0031269751396064676,0.004922215199540821,nan,nan,nan
student_like,0.1,16,5,hebbian,70.27128567567676,110.18579996462667,nan,nan,nan
student_like,0.1,16,5,softmax,0.0031238303367875407,0.00491299015688057,0.1,nan,nan
student_like,0.1,16,5,oracle_ridge,0.003126975139510265,0.004922215199193526,nan,nan,nan
student_like,0.1,16,6,csm,0.002076323712150564,0.0028782020994945136,nan,2.1074064625084192e-16,nan
student_like,0.1,16,6,simple_average,0.0020763237121946775,0.002878202099459581,nan,nan,nan
student_like,0.1,16,6,hebbian,36.518875056539585,51.24327291367167,nan,nan,nan
student_like,0.1,16,6,softmax,0.00207387691416533,0.002877759309113078,0.1,nan,nan
student_like,0.1,16,6,oracle_ridge,0.0020763237121505644,0.002878202099494508,nan,nan,nan
student_like,0.1,16,7,csm,0.0021869233602686325,0.004707050641884583,nan,3.07154656083711e-16,nan
student_like,0.1,16,7,simple_average,0.002186923360313094,0.004707050641863409,nan,nan,nan
student_like,0.1,16,7,hebbian,62.984551115255194,104.8409147951366,nan,nan,nan
student_like,0.1,16,7,softmax,0.0021863071479945578,0.004713038435887079,0.1,nan,nan
student_like,0.1,16,7,oracle_ridge,0.002186923360268634,0.004707050641884592,nan,nan,nan
student_like,0.1,16,8,csm,0.0020401826337616467,0.004177961553999669,nan,3.3064013476554937e-16,nan
student_like,0.1,16,8,simple_average,0.002040182633704999,0.004177961554011821,nan,nan,nan
student_like,0.1,16,8,hebbian,49.04509356197868,66.5706218183633,nan,nan,nan
student_like,0.1,16,8,softmax,0.002040182633704999,0.004177961554011824,0.001,nan,nan
student_like,0.1,16,8,oracle_ridge,0.002040182633761648,0.004177961553999678,nan,nan,nan
student_like,0.1,16,9,csm,0.001931982846203945,0.0034557902969299414,nan,3.3615873724892934e-16,nan
student_like,0.1,16,9,simple_average,0.0019319828463169562,0.0034557902971089948,nan,nan,nan
student_like,0.1,16,9,hebbian,61.8324723605828,110.55380709733399,nan,nan,nan
student_like,0.1,16,9,softmax,0.0019260125320411706,0.0034475398961741296,0.1,nan,nan
student_like,0.1,16,9,oracle_ridge,0.001931982846203946,0.0034557902969299488,nan,nan,nan
student_like,0.1,16,10,csm,0.002379916125256219,0.004131588480211705,nan,3.362306525481511e-16,nan
student_like,0.1,16,10,simple_average,0.002379916125328805,0.004131588480479666,nan,nan,nan
student_like,0.1,16,10,hebbian,57.9363904734262,103.56533683213776,nan,nan,nan
student_like,0.1,16,10,softmax,0.002376362579593481,0.004116466052737607,0.1,nan,nan
student_like,0.1,16,10,oracle_ridge,0.0023799161252562153,0.004131588480211701,nan,nan,nan
student_like,0.1,16,11,csm,0.003492736947395491,0.007240697186434464,nan,2.3434962908048906e-16,nan
student_like,0.1,16,11,simple_average,0.0034927369474416423,0.00724069718635379,nan,nan,nan
student_like,0.1,16,11,hebbian,44.44530507660899,76.34221411382596,nan,nan,nan
student_like,0.1,16,11,softmax,0.0034900638852548753,0.007245083498845535,0.1,nan,nan
student_like,0.1,16,11,oracle_ridge,0.003492736947395494,0.0072406971864344685,nan,nan,nan
student_like,0.1,16,12,csm,0.0012334271307704483,0.0023063491567905155,nan,2.5872932730652263e-16,nan
student_like,0.1,16,12,simple_average,0.0012334271307796732,0.002306349156749019,nan,nan,nan
student_like,0.1,16,12,hebbian,40.0795867054862,84.64604286199165,nan,nan,nan
student_like,0.1,16,12,softmax,0.0012324344456185457,0.002307448026416208,0.1,nan,nan
